row,pos,cg_pla_id,exp_nm,site_of_origin_pedigree,measure_yr,measure_dt,pla_status_desc,basal_rosette_ct,flowering_rosette_ct,basal_lf_ct,longest_basal_lf,longest_cauline_lf,hdct,min_hd_height,max_hd_height,wrinkled_lvs_pres,insects,ant1,ant2to10,ant_gt10,aphid1,aphid2to10,aphid11to80,aphid_gt80,lf_miner,lf_rolled,ant_nest,lf_hopper,pupa,egg_sac,beetle,grasshopper,spittle,wht_fuzzy,wht_scary,other_note,insects_note,yr_planted,ld,fl,hd_ct,ach_ct
19,950,281,1996,Lf,2004,2004-08-07,flowering,NA,NA,11,25,NA,2,29,32,1,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,2
19,949,282,1996,NWLF,2004,2004-08-07,flowering,NA,NA,1,0,NA,4,32,50,0,>80 aphids;2-10 ants,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,4,4
19,944,287,1996,AA,2004,2004-08-07,flowering,NA,NA,3,23,NA,1,64,64,0,>80 aphids,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,1
19,943,288,1996,Nessman,2004,2004-08-07,flowering,NA,NA,5,29,NA,2,29,56,0,>80 aphids,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,1
20,958,298,1996,Eriley,2004,2004-08-07,flowering,NA,NA,26,24,NA,2,38,47,0,>80 aphids;>10 ants;other (Note),0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Sml blk metallic beetle,1996,1,1,2,2
20,956,300,1996,NWLF,2004,2004-08-07,flowering,NA,NA,0,0,NA,3,52,60,0,1 aphid,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aphid is large grn,1996,1,1,3,3
20,955,301,1996,SPP,2004,2004-08-07,flowering,NA,NA,2,10,NA,1,62,62,0,11-80 aphids;2-10 ants,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,1
20,954,302,1996,Stevens,2004,2004-08-07,flowering,NA,NA,0,0,NA,2,50,63,0,>80 aphids;2-10 ants;ant nest,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,2
20,953,303,1996,Lf,2004,2004-08-07,flowering,NA,NA,1,0,NA,2,52,52,0,other (Note),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Grasshopper small brown,1996,1,1,2,2
20,951,305,1996,NWLF,2004,2004-08-07,flowering,NA,NA,9,24,NA,4,22,56,0,2-10 aphids;1 ant;ant nest;fuzzy white creature,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,1996,1,1,4,4
20,949,307,1996,Eriley,2004,2004-08-07,flowering,NA,NA,0,0,NA,1,24,24,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,1
20,946,310,1996,AA,2004,2004-08-07,flowering,NA,NA,17,26,NA,2,48,58,0,>80 aphids;>10 ants,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,2
20,944,312,1996,SPP,2004,2004-08-07,flowering,NA,NA,13,32,NA,2,58,60,0,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,2
20,941,315,1996,NWLF,2004,2004-08-07,flowering,NA,NA,6,35,NA,1,64,64,0,11-80 aphids;2-10 ants;other (Note),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Brn spiney 11-80,1996,1,1,1,1
21,959,322,1996,NWLF,2004,2004-08-08,flowering,NA,NA,7,36,NA,5,74,90,0,11-80 aphids;2-10 ants;fuzzy white creature;white scary,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"Egg on stalk;wht fuzz bell 5 mm cf sw earlier today, recorded by hh",1996,1,1,5,5
21,957,324,1996,NWLF,2004,2004-08-08,flowering,NA,NA,15,30,NA,3,39,56,0,flea beetle,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,1996,1,1,3,3
21,956,325,1996,AA,2004,2004-08-08,flowering,NA,NA,13,23,NA,8,48,61,0,11-80 aphids;2-10 ants,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1 br-blk beetle,1996,1,1,8,8
21,955,326,1996,SPP,2004,2004-08-08,flowering,NA,NA,17,29,NA,4,51,62,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,4,4
21,954,327,1996,NWLF,2004,2004-08-08,flowering,NA,NA,2,0,NA,3,29,31,0,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,3,3
21,953,328,1996,Eriley,2004,2004-08-08,flowering,NA,NA,15,24,NA,2,26,53,0,2-10 aphids,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,2
21,951,330,1996,SPP,2004,2004-08-08,flowering,NA,NA,0,0,NA,3,30,35,0,11-80 aphids;1 ant,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,3,3
21,950,331,1996,Stevens,2004,2004-08-08,flowering,NA,NA,0,0,NA,2,40,56,0,11-80 aphids;2-10 ants,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,2
21,949,332,1996,NWLF,2004,2004-08-08,fl based on dud & vd (includeForHdCt=0),NA,NA,4,20,NA,0,4,6,1,>80 aphids;>10 ants;ant nest,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,1996,1,1,0,0
21,940,341,1996,Eriley,2004,2004-08-08,flowering,NA,NA,0,0,NA,3,59,67,0,>80 aphids;2-10 ants,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,3,3
21,938,343,1996,SPP,2004,2004-08-08,flowering,NA,NA,1,6,NA,1,45,45,1,>80 aphids;>10 ants;ant nest,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,1
22,959,347,1996,Eriley,2004,2004-08-09,flowering,NA,NA,0,0,NA,3,8,70,0,11-80 aphids;2-10 ants,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,3,3
22,958,348,1996,SPP,2004,2004-08-09,flowering,NA,NA,1,0,NA,5,45,56,0,11-80 aphids;2-10 ants;other (Note),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2wht scaries  Leaf hopper and 10 brn spineys,1996,1,1,5,5
22,957,349,1996,Stevens,2004,2004-08-09,flowering,NA,NA,0,0,NA,3,44,59,0,11-80 aphids;2-10 ants;white scary;other (Note),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,Lady bug  1 brn spinëy,1996,1,1,3,3
22,955,351,1996,NWLF,2004,2004-08-09,flowering,NA,NA,55,23,NA,5,41,52,0,2-10 aphids;1 ant;other (Note),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1x leaf roller catepiiller,1996,1,1,5,5
22,953,353,1996,NWLF,2004,2004-08-09,flowering,NA,NA,6,31,NA,1,60,60,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,1
22,952,354,1996,NWLF,2004,2004-08-09,flowering,NA,NA,4,0,NA,3,35,41,0,11-80 aphids;2-10 ants,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,3,3
22,951,355,1996,NWLF,2004,2004-08-09,flowering,NA,NA,20,32,NA,1,31,31,1,11-80 aphids;2-10 ants,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,1
22,947,359,1996,NWLF,2004,2004-08-09,flowering,NA,NA,0,0,NA,4,43,55,0,>80 aphids;>10 ants,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,4,4
22,941,365,1996,Stevens,2004,2004-08-09,flowering,NA,NA,3,21,NA,2,41,59,0,>80 aphids;2-10 ants,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,2
25,959,372,1996,SPP,2004,2004-08-07,flowering,NA,NA,8,24,NA,2,43,54,1,>80 aphids,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,2
25,958,373,1996,AA,2004,2004-08-07,flowering,NA,NA,1,0,NA,3,66,72,0,11-80 aphids;2-10 ants,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,3,3
25,957,374,1996,NWLF,2004,2004-08-07,flowering,NA,NA,0,0,NA,3,60,67,0,11-80 aphids;1 ant,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,3,3
25,956,375,1996,NWLF,2004,2004-08-07,flowering,NA,NA,5,32,NA,5,46,65,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,5,5
25,955,376,1996,NWLF,2004,2004-08-07,flowering,NA,NA,0,0,NA,3,24,55,0,11-80 aphids;2-10 ants;other (Note),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Very sm grn ghopper,1996,1,1,3,3
25,954,377,1996,NWLF,2004,2004-08-07,flowering,NA,NA,9,30,NA,4,44,58,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,4,4
25,953,378,1996,NWLF,2004,2004-08-07,flowering,NA,NA,0,0,NA,5,38,65,0,2-10 aphids;2-10 ants,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,5,5
25,952,379,1996,NWLF,2004,2004-08-07,flowering,NA,NA,0,0,NA,1,40,40,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,1
25,950,381,1996,Stevens,2004,2004-08-07,flowering,NA,NA,4,25,NA,2,15,55,0,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,2
25,949,382,1996,Lf,2004,2004-08-07,flowering,NA,NA,9,30,NA,1,54,54,0,11-80 aphids;2-10 ants,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,1
25,948,383,1996,SPP,2004,2004-08-07,flowering,NA,NA,0,0,NA,7,25,64,0,11-80 aphids;other (Note),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1 Wht scarry,1996,1,1,7,7
25,945,386,1996,Eriley,2004,2004-08-07,flowering,NA,NA,21,28,NA,2,48,60,1,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,2
25,942,389,1996,SPP,2004,2004-08-07,flowering,NA,NA,8,21,NA,5,35,59,0,11-80 aphids;2-10 ants,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,5,5
26,956,400,1996,NWLF,2004,2004-08-07,flowering,NA,NA,5,13,NA,1,6,67,0,>80 aphids;>10 ants,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,1
26,955,401,1996,AA,2004,2004-08-07,flowering,NA,NA,8,29,NA,3,57,61,0,>10 ants;ant nest,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,1996,1,1,3,3
26,954,402,1996,NWLF,2004,2004-08-07,flowering,NA,NA,11,22,NA,2,37,47,0,2-10 aphids,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,2
26,953,403,1996,NWLF,2004,2004-08-07,flowering,NA,NA,5,25,NA,4,30,59,0,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,4,4
26,952,404,1996,NWLF,2004,2004-08-07,flowering,NA,NA,8,36,NA,2,57,62,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,2
26,950,406,1996,NWLF,2004,2004-08-07,flowering,NA,NA,6,16,NA,5,37,58,0,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,5,5
26,948,408,1996,Lf,2004,2004-08-07,flowering,NA,NA,3,23,NA,2,51,52,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,2
26,947,409,1996,NWLF,2004,2004-08-07,flowering,NA,NA,6,27,NA,4,36,60,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,4,4
26,946,410,1996,NWLF,2004,2004-08-06,flowering,NA,NA,9,22,NA,8,28,55,1,>80 aphids;other (Note),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Treehopper,1996,1,1,8,8
26,945,411,1996,Stevens,2004,2004-08-06,flowering,NA,NA,2,0,NA,7,55,72,0,>80 aphids;2-10 ants,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,7,7
26,940,416,1996,Stevens,2004,2004-08-06,flowering,NA,NA,0,0,NA,3,53,68,0,>80 aphids;2-10 ants,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,3,3
27,957,424,1996,Stevens,2004,2004-08-09,flowering,NA,NA,3,0,NA,3,57,67,0,11-80 aphids;1 ant,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,3,3
27,955,426,1996,Eriley,2004,2004-08-09,flowering,NA,NA,4,29,NA,2,78,79,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,2
27,952,429,1996,Stevens,2004,2004-08-09,flowering,NA,NA,10,29,NA,1,65,65,0,2-10 aphids,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,1
27,949,432,1996,Stevens,2004,2004-08-09,flowering,NA,NA,9,28,NA,2,48,59,0,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,2
27,948,433,1996,NWLF,2004,2004-08-09,flowering,NA,NA,17,35,NA,3,46,47,0,11-80 aphids;1 ant;white scary,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,1996,1,1,3,3
27,936,445,1996,NWLF,2004,2004-08-09,flowering,NA,NA,1,0,NA,1,57,57,0,>80 aphids;>10 ants,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,1
29,959,447,1996,NWLF,2004,2004-08-09,flowering,NA,NA,7,22,NA,2,20,30,1,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,2
29,950,456,1996,NWLF,2004,2004-08-09,flowering,NA,NA,0,0,NA,1,54,54,0,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,1
29,949,457,1996,Stevens,2004,2004-08-09,flowering,NA,NA,0,0,NA,3,2,52,0,other (Note),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2 aphid liks,1996,1,1,3,3
29,947,459,1996,Lf,2004,2004-08-09,flowering,NA,NA,0,0,NA,1,27,27,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,1
29,945,461,1996,NWLF,2004,2004-08-09,flowering,NA,NA,4,24,NA,4,19,53,1,11-80 aphids;other (Note),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1 aphid like,1996,1,1,4,4
29,944,462,1996,Eriley,2004,2004-08-09,flowering,NA,NA,0,0,NA,1,38,38,0,2-10 aphids;1 ant,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,1
29,942,464,1996,SPP,2004,2004-08-09,flowering,NA,NA,5,17,NA,2,54,66,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,2
29,941,465,1996,Unknown,2004,2004-08-09,flowering,NA,NA,0,0,NA,1,60,60,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,1
29,940,466,1996,SPP,2004,2004-08-09,flowering,NA,NA,11,22,NA,2,42,59,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,2
29,937,469,1996,Eriley,2004,2004-08-09,flowering,NA,NA,1,0,NA,1,80,80,0,>80 aphids;2-10 ants,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,1
30,959,472,1996,Stevens,2004,2004-08-08,flowering,NA,NA,16,25,NA,2,9,20,1,>80 aphids;>10 ants;fuzzy white creature;other (Note),0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"1 centipede, 1 green larva",1996,1,1,2,2
30,954,477,1996,NWLF,2004,2004-08-08,flowering,NA,NA,15,24,NA,2,27,29,0,11-80 aphids;2-10 ants;other (Note),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Old cocoon,1996,1,1,2,2
30,952,479,1996,Eriley,2004,2004-08-08,flowering,NA,NA,4,15,NA,1,6,32,1,2-10 ants;ant nest,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,1
30,951,480,1996,SPP,2004,2004-08-08,flowering,NA,NA,8,27,NA,1,45,45,0,>80 aphids;1 ant;other (Note),1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1 round brown larvae,1996,1,1,1,1
30,950,481,1996,Nessman,2004,2004-08-08,flowering,NA,NA,5,22,NA,3,19,44,0,ant nest,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,1996,1,1,3,3
30,949,482,1996,Lf,2004,2004-08-08,flowering,NA,NA,0,0,NA,1,46,46,0,11-80 aphids;2-10 ants;ant nest,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,1
30,948,483,1996,Lf,2004,2004-08-08,flowering,NA,NA,0,0,NA,3,44,56,0,11-80 aphids;2-10 ants,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,3,3
30,947,484,1996,Stevens,2004,2004-08-08,flowering,NA,NA,11,17,NA,1,56,56,0,11-80 aphids;flea beetle,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,1996,1,1,1,1
30,944,487,1996,NWLF,2004,2004-08-08,flowering,NA,NA,16,19,NA,1,20,20,1,11-80 aphids;>10 ants;ant nest;flea beetle,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,NA,1996,1,1,1,1
30,942,489,1996,NWLF,2004,2004-08-08,flowering,NA,NA,0,0,NA,1,69,69,0,11-80 aphids;>10 ants;white scary,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,1996,1,1,1,1
30,939,492,1996,Stevens,2004,2004-08-08,flowering,NA,NA,0,0,NA,3,71,78,0,1 ant,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,3,3
30,938,493,1996,Stevens,2004,2004-08-08,flowering,NA,NA,0,0,NA,1,67,67,0,white scary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1 add.   white scary,1996,1,1,1,1
30,936,495,1996,NWLF,2004,2004-08-08,flowering,NA,NA,0,0,NA,1,73,73,0,>80 aphids;>10 ants,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,1
30,935,496,1996,NWLF,2004,2004-08-08,flowering,NA,NA,5,30,NA,3,46,64,0,11-80 aphids;2-10 ants,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,3,3
31,959,497,1996,Lf,2004,2004-08-09,flowering,NA,NA,2,0,NA,1,53,53,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,1
31,949,507,1996,Lf,2004,2004-08-09,flowering,NA,NA,0,0,NA,1,59,59,0,2-10 aphids,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,1
31,947,509,1996,Stevens,2004,2004-08-09,flowering,NA,NA,19,28,NA,2,49,56,0,11-80 aphids;2-10 ants,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,2
31,943,513,1996,Stevens,2004,2004-08-09,flowering,NA,NA,1,0,NA,1,11,58,0,11-80 aphids;1 ant,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,1
31,941,515,1996,NWLF,2004,2004-08-09,flowering,NA,NA,10,28,NA,2,5,69,0,>80 aphids;2-10 ants,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,2
31,939,517,1996,Stevens,2004,2004-08-09,flowering,NA,NA,9,31,NA,7,65,75,0,11-80 aphids;white scary,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2 white scary,1996,1,1,7,7
32,958,523,1996,SPP,2004,2004-08-09,flowering,NA,NA,1,0,NA,1,65,65,0,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,1
32,952,529,1996,Stevens,2004,2004-08-09,flowering,NA,NA,0,0,NA,1,65,65,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,1
32,948,533,1996,Eriley,2004,2004-08-09,flowering,NA,NA,22,35,NA,1,63,63,0,>80 aphids;white scary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA,1996,1,1,1,1
32,947,534,1996,SPP,2004,2004-08-09,flowering,NA,NA,9,33,NA,2,49,71,0,11-80 aphids;1 ant,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,2
32,946,535,1996,SPP,2004,2004-08-09,flowering,NA,NA,6,26,NA,2,40,62,0,11-80 aphids;1 ant,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,2
32,945,536,1996,SPP,2004,2004-08-09,flowering,NA,NA,19,38,NA,1,41,41,0,2-10 aphids,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,1
32,943,538,1996,Stevens,2004,2004-08-07,flowering,NA,NA,5,0,NA,5,37,64,0,11-80 aphids;1 ant;other (Note),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"Grasshopper, small brn pupae, flea beetle",1996,1,1,5,5
32,942,539,1996,Stevens,2004,2004-08-07,flowering,NA,NA,32,31,NA,3,54,63,0,>80 aphids;>10 ants,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,3,3
35,951,553,1996,NWLF,2004,2004-08-08,flowering,NA,NA,2,0,NA,2,69,74,0,11-80 aphids;2-10 ants,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,2
35,950,554,1996,Lf,2004,2004-08-08,flowering,NA,NA,1,0,NA,1,54,54,0,11-80 aphids;2-10 ants;fuzzy white creature;white scary;flea beetle,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,1996,1,1,1,1
35,948,556,1996,Lf,2004,2004-08-08,flowering,NA,NA,15,25,NA,1,50,50,0,>80 aphids,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,1
35,947,557,1996,Stevens,2004,2004-08-08,flowering,NA,NA,6,0,NA,3,40,41,0,2-10 aphids,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,3,3
35,946,558,1996,Stevens,2004,2004-08-08,flowering,NA,NA,16,36,NA,11,51,72,0,>80 aphids;2-10 ants;fuzzy white creature,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Add 12 wht fz, 2x web mounds 5mm high",1996,1,1,11,11
35,943,561,1996,AA,2004,2004-08-08,flowering,NA,NA,5,25,NA,9,35,76,0,1 aphid;11-80 aphids;other (Note),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1x spiky black homopteran,1996,1,1,9,9
35,942,562,1996,Stevens,2004,2004-08-08,flowering,NA,NA,2,15,NA,3,38,57,0,>80 aphids;>10 ants,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,3,3
36,958,569,1996,NWLF,2004,2004-08-07,flowering,NA,NA,0,0,NA,4,41,62,1,>80 aphids;2-10 ants;ant nest,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,1996,1,1,4,4
36,956,571,1996,SPP,2004,2004-08-07,flowering,NA,NA,1,0,NA,1,57,57,0,>80 aphids;2-10 ants,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,1
36,955,572,1996,Unknown,2004,2004-08-07,flowering,NA,NA,0,0,NA,3,42,51,0,11-80 aphids;1 ant,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,3,3
36,950,577,1996,Lf,2004,2004-08-07,flowering,NA,NA,5,9,NA,1,73,73,1,>80 aphids;2-10 ants;ant nest,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,1
36,949,578,1996,NWLF,2004,2004-08-07,flowering,NA,NA,6,22,NA,1,52,52,0,>80 aphids,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,1
36,947,580,1996,Stevens,2004,2004-08-06,flowering,NA,NA,2,0,NA,4,48,50,0,>80 aphids;2-10 ants;other (Note),0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2x wht scarry,1996,1,1,4,4
36,945,582,1996,NWLF,2004,2004-08-06,flowering,NA,NA,4,21,NA,6,50,61,0,>80 aphids;2-10 ants,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,6,6
36,944,583,1996,Unknown,2004,2004-08-06,flowering,NA,NA,5,35,NA,4,28,63,0,11-80 aphids;2-10 ants;other (Note),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Flea beetle,1996,1,1,4,4
36,943,584,1996,Unknown,2004,2004-08-06,flowering,NA,NA,10,25,NA,2,45,56,0,>80 aphids;1 ant,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,2
37,959,597,1996,Unknown,2004,2004-08-08,flowering,NA,NA,0,0,NA,1,72,72,0,>80 aphids;2-10 ants,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,1
